payment_id,policy_name,chosen_action,amount,p_success_for_chosen_action,action_cost,expected_recovery,expected_net_value
pay_013961_a1,AlwaysNudgePolicy,RETRY_NUDGE,999,0.9048,15.0,903.8952,888.8952
pay_013962_a2,AlwaysNudgePolicy,RETRY_NUDGE,999,0.7711,15.0,770.3289,755.3289
pay_013963_a1,AlwaysNudgePolicy,RETRY_NUDGE,499,0.454,15.0,226.546,211.546
pay_013964_a1,AlwaysNudgePolicy,RETRY_NUDGE,1999,0.3531,15.0,705.8469,690.8469
pay_013965_a1,AlwaysNudgePolicy,RETRY_NUDGE,1499,0.1738,15.0,260.5262,245.5262
pay_013966_a2,AlwaysNudgePolicy,RETRY_NUDGE,1499,0.082,15.0,122.918,107.918
pay_013967_a3,AlwaysNudgePolicy,RETRY_NUDGE,1499,0.01,15.0,14.99,-0.01
pay_013968_a4,AlwaysNudgePolicy,RETRY_NUDGE,1499,0.01,15.0,14.99,-0.01
pay_013969_a1,AlwaysNudgePolicy,RETRY_NUDGE,1499,0.1664,15.0,249.4336,234.4336
pay_013970_a1,AlwaysNudgePolicy,RETRY_NUDGE,1499,0.0752,15.0,112.7248,97.7248
pay_013971_a1,AlwaysNudgePolicy,RETRY_NUDGE,1499,0.0737,15.0,110.4763,95.4763
pay_013972_a1,AlwaysNudgePolicy,RETRY_NUDGE,1499,0.0331,15.0,49.6169,34.6169
pay_013973_a1,AlwaysNudgePolicy,RETRY_NUDGE,1499,0.01,15.0,14.99,-0.01
pay_013974_a2,AlwaysNudgePolicy,RETRY_NUDGE,1499,0.01,15.0,14.99,-0.01
pay_013975_a3,AlwaysNudgePolicy,RETRY_NUDGE,1499,0.01,15.0,14.99,-0.01
pay_013976_a4,AlwaysNudgePolicy,RETRY_NUDGE,1499,0.01,15.0,14.99,-0.01
pay_013977_a1,AlwaysNudgePolicy,RETRY_NUDGE,1499,0.01,15.0,14.99,-0.01
pay_013978_a1,AlwaysNudgePolicy,RETRY_NUDGE,999,0.956,15.0,955.044,940.044
pay_013979_a2,AlwaysNudgePolicy,RETRY_NUDGE,999,0.8429,15.0,842.0571,827.0571
pay_013980_a1,AlwaysNudgePolicy,RETRY_NUDGE,999,0.9468,15.0,945.8532,930.8532
pay_013981_a2,AlwaysNudgePolicy,RETRY_NUDGE,999,0.9346,15.0,933.6654,918.6654
pay_013982_a3,AlwaysNudgePolicy,RETRY_NUDGE,999,0.8572,15.0,856.3428,841.3428
pay_013983_a4,AlwaysNudgePolicy,RETRY_NUDGE,999,0.7956,15.0,794.8044,779.8044
pay_013984_a1,AlwaysNudgePolicy,RETRY_NUDGE,999,0.7214,15.0,720.6786,705.6786
pay_013985_a1,AlwaysNudgePolicy,RETRY_NUDGE,999,0.6138,15.0,613.1862,598.1862
pay_013986_a2,AlwaysNudgePolicy,RETRY_NUDGE,999,0.5871,15.0,586.5129,571.5129
pay_013987_a1,AlwaysNudgePolicy,RETRY_NUDGE,999,0.4393,15.0,438.8607,423.8607
pay_013988_a1,AlwaysNudgePolicy,RETRY_NUDGE,999,0.5693,15.0,568.7307,553.7307
pay_013989_a2,AlwaysNudgePolicy,RETRY_NUDGE,999,0.4663,15.0,465.8337,450.8337
pay_013990_a3,AlwaysNudgePolicy,RETRY_NUDGE,999,0.4176,15.0,417.1824,402.1824
pay_013991_a1,AlwaysNudgePolicy,RETRY_NUDGE,999,0.3791,15.0,378.7209,363.7209
pay_013992_a1,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_013993_a2,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_013994_a3,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_013995_a1,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_013996_a1,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_013997_a2,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_013998_a3,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_013999_a4,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_014000_a1,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_014001_a1,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_014002_a2,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_014003_a3,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_014004_a1,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_014005_a2,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_014006_a1,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_014007_a2,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_014008_a1,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_014009_a2,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_014010_a3,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_014011_a1,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_014012_a1,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_014013_a2,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_014014_a1,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_014015_a2,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_014016_a3,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_014017_a1,AlwaysNudgePolicy,RETRY_NUDGE,999,0.3857,15.0,385.3143,370.3143
pay_014018_a2,AlwaysNudgePolicy,RETRY_NUDGE,999,0.41,15.0,409.59,394.59
pay_014019_a3,AlwaysNudgePolicy,RETRY_NUDGE,999,0.316,15.0,315.684,300.684
pay_014020_a1,AlwaysNudgePolicy,RETRY_NUDGE,999,0.2638,15.0,263.5362,248.5362
pay_014021_a2,AlwaysNudgePolicy,RETRY_NUDGE,999,0.1863,15.0,186.1137,171.1137
pay_014022_a1,AlwaysNudgePolicy,RETRY_NUDGE,999,0.2465,15.0,246.2535,231.2535
pay_014023_a2,AlwaysNudgePolicy,RETRY_NUDGE,999,0.1971,15.0,196.9029,181.9029
pay_014024_a3,AlwaysNudgePolicy,RETRY_NUDGE,999,0.0985,15.0,98.4015,83.4015
pay_014025_a4,AlwaysNudgePolicy,RETRY_NUDGE,999,0.055,15.0,54.945,39.945
pay_014026_a1,AlwaysNudgePolicy,RETRY_NUDGE,999,0.1487,15.0,148.5513,133.5513
pay_014027_a1,AlwaysNudgePolicy,RETRY_NUDGE,999,0.1855,15.0,185.3145,170.3145
pay_014028_a1,AlwaysNudgePolicy,RETRY_NUDGE,999,0.2206,15.0,220.3794,205.3794
pay_014029_a2,AlwaysNudgePolicy,RETRY_NUDGE,999,0.0942,15.0,94.1058,79.1058
pay_014030_a1,AlwaysNudgePolicy,RETRY_NUDGE,999,0.1822,15.0,182.0178,167.0178
pay_014031_a2,AlwaysNudgePolicy,RETRY_NUDGE,999,0.0695,15.0,69.4305,54.4305
pay_014032_a3,AlwaysNudgePolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_014033_a1,AlwaysNudgePolicy,RETRY_NUDGE,999,0.2361,15.0,235.8639,220.8639
pay_014034_a2,AlwaysNudgePolicy,RETRY_NUDGE,999,0.1999,15.0,199.7001,184.7001
pay_014035_a3,AlwaysNudgePolicy,RETRY_NUDGE,999,0.0509,15.0,50.8491,35.8491
pay_014036_a4,AlwaysNudgePolicy,RETRY_NUDGE,999,0.041,15.0,40.959,25.959
pay_014037_a1,AlwaysNudgePolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_014038_a1,AlwaysNudgePolicy,RETRY_NUDGE,999,0.1762,15.0,176.0238,161.0238
pay_014039_a2,AlwaysNudgePolicy,RETRY_NUDGE,999,0.1412,15.0,141.0588,126.0588
pay_014040_a1,AlwaysNudgePolicy,RETRY_NUDGE,999,0.7954,15.0,794.6046,779.6046
pay_014041_a2,AlwaysNudgePolicy,RETRY_NUDGE,999,0.7547,15.0,753.9453,738.9453
pay_014042_a1,AlwaysNudgePolicy,RETRY_NUDGE,999,0.7466,15.0,745.8534,730.8534
pay_014043_a2,AlwaysNudgePolicy,RETRY_NUDGE,999,0.7137,15.0,712.9863,697.9863
pay_014044_a3,AlwaysNudgePolicy,RETRY_NUDGE,999,0.6247,15.0,624.0753,609.0753
pay_014045_a4,AlwaysNudgePolicy,RETRY_NUDGE,999,0.5771,15.0,576.5229,561.5229
pay_014046_a1,AlwaysNudgePolicy,RETRY_NUDGE,999,0.7368,15.0,736.0632,721.0632
pay_014047_a1,AlwaysNudgePolicy,RETRY_NUDGE,799,0.1544,15.0,123.3656,108.3656
pay_014048_a2,AlwaysNudgePolicy,RETRY_NUDGE,799,0.0379,15.0,30.2821,15.2821
pay_014049_a1,AlwaysNudgePolicy,RETRY_NUDGE,799,0.1211,15.0,96.7589,81.7589
pay_014050_a2,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_014051_a1,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_014052_a2,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_014053_a3,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_014054_a1,AlwaysNudgePolicy,RETRY_NUDGE,799,0.1422,15.0,113.6178,98.6178
pay_014055_a1,AlwaysNudgePolicy,RETRY_NUDGE,799,0.0964,15.0,77.0236,62.0236
pay_014056_a2,AlwaysNudgePolicy,RETRY_NUDGE,799,0.0323,15.0,25.8077,10.8077
pay_014057_a1,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_014058_a2,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_014059_a3,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_014060_a1,AlwaysNudgePolicy,RETRY_NUDGE,799,0.0891,15.0,71.1909,56.1909
pay_014061_a2,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_014062_a1,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_014063_a2,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_014064_a3,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_014065_a4,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_014066_a1,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_014067_a1,AlwaysNudgePolicy,RETRY_NUDGE,799,0.0291,15.0,23.2509,8.2509
pay_014068_a2,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_014069_a1,AlwaysNudgePolicy,RETRY_NUDGE,999,0.1787,15.0,178.5213,163.5213
pay_014070_a1,AlwaysNudgePolicy,RETRY_NUDGE,999,0.1938,15.0,193.6062,178.6062
pay_014071_a1,AlwaysNudgePolicy,RETRY_NUDGE,999,0.1462,15.0,146.0538,131.0538
pay_014072_a1,AlwaysNudgePolicy,RETRY_NUDGE,999,0.3181,15.0,317.7819,302.7819
pay_014073_a2,AlwaysNudgePolicy,RETRY_NUDGE,999,0.2313,15.0,231.0687,216.0687
pay_014074_a1,AlwaysNudgePolicy,RETRY_NUDGE,999,0.2104,15.0,210.1896,195.1896
pay_014075_a2,AlwaysNudgePolicy,RETRY_NUDGE,999,0.1501,15.0,149.9499,134.9499
pay_014076_a3,AlwaysNudgePolicy,RETRY_NUDGE,999,0.0953,15.0,95.2047,80.2047
pay_014077_a4,AlwaysNudgePolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_014078_a1,AlwaysNudgePolicy,RETRY_NUDGE,999,0.219,15.0,218.781,203.781
pay_014079_a2,AlwaysNudgePolicy,RETRY_NUDGE,999,0.1614,15.0,161.2386,146.2386
pay_014080_a3,AlwaysNudgePolicy,RETRY_NUDGE,999,0.0957,15.0,95.6043,80.6043
pay_014081_a1,AlwaysNudgePolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_014082_a2,AlwaysNudgePolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_014083_a3,AlwaysNudgePolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_014084_a4,AlwaysNudgePolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_014085_a1,AlwaysNudgePolicy,RETRY_NUDGE,999,0.1822,15.0,182.0178,167.0178
pay_014086_a2,AlwaysNudgePolicy,RETRY_NUDGE,999,0.0779,15.0,77.8221,62.8221
pay_014087_a3,AlwaysNudgePolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_014088_a1,AlwaysNudgePolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_014089_a2,AlwaysNudgePolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_014090_a1,AlwaysNudgePolicy,RETRY_NUDGE,1999,0.7799,15.0,1559.0201,1544.0201
pay_014091_a2,AlwaysNudgePolicy,RETRY_NUDGE,1999,0.6847,15.0,1368.7153,1353.7153
pay_014092_a1,AlwaysNudgePolicy,RETRY_NUDGE,1999,0.5726,15.0,1144.6274,1129.6274
pay_014093_a2,AlwaysNudgePolicy,RETRY_NUDGE,1999,0.5026,15.0,1004.6974,989.6974
pay_014094_a3,AlwaysNudgePolicy,RETRY_NUDGE,1999,0.4581,15.0,915.7419,900.7419
pay_014095_a4,AlwaysNudgePolicy,RETRY_NUDGE,1999,0.3798,15.0,759.2202,744.2202
pay_014096_a1,AlwaysNudgePolicy,RETRY_NUDGE,4999,0.3867,15.0,1933.1133,1918.1133
pay_014097_a2,AlwaysNudgePolicy,RETRY_NUDGE,4999,0.3502,15.0,1750.6498,1735.6498
pay_014098_a1,AlwaysNudgePolicy,RETRY_NUDGE,4999,0.1249,15.0,624.3751,609.3751
pay_014099_a2,AlwaysNudgePolicy,RETRY_NUDGE,4999,0.0633,15.0,316.4367,301.4367
pay_014100_a1,AlwaysNudgePolicy,RETRY_NUDGE,4999,0.1017,15.0,508.3983,493.3983
pay_014101_a2,AlwaysNudgePolicy,RETRY_NUDGE,4999,0.0538,15.0,268.9462,253.9462
pay_014102_a3,AlwaysNudgePolicy,RETRY_NUDGE,4999,0.01,15.0,49.99,34.99
pay_014103_a1,AlwaysNudgePolicy,RETRY_NUDGE,4999,0.0881,15.0,440.4119,425.4119
pay_014104_a1,AlwaysNudgePolicy,RETRY_NUDGE,4999,0.208,15.0,1039.792,1024.792
pay_014105_a2,AlwaysNudgePolicy,RETRY_NUDGE,4999,0.2186,15.0,1092.7814,1077.7814
pay_014106_a3,AlwaysNudgePolicy,RETRY_NUDGE,4999,0.1374,15.0,686.8626,671.8626
pay_014107_a4,AlwaysNudgePolicy,RETRY_NUDGE,4999,0.0325,15.0,162.4675,147.4675
pay_014108_a1,AlwaysNudgePolicy,RETRY_NUDGE,4999,0.01,15.0,49.99,34.99
pay_014109_a2,AlwaysNudgePolicy,RETRY_NUDGE,4999,0.01,15.0,49.99,34.99
pay_014110_a3,AlwaysNudgePolicy,RETRY_NUDGE,4999,0.01,15.0,49.99,34.99
pay_014111_a1,AlwaysNudgePolicy,RETRY_NUDGE,4999,0.01,15.0,49.99,34.99
pay_014112_a2,AlwaysNudgePolicy,RETRY_NUDGE,4999,0.01,15.0,49.99,34.99
pay_014113_a3,AlwaysNudgePolicy,RETRY_NUDGE,4999,0.01,15.0,49.99,34.99
pay_014114_a4,AlwaysNudgePolicy,RETRY_NUDGE,4999,0.01,15.0,49.99,34.99
pay_014115_a1,AlwaysNudgePolicy,RETRY_NUDGE,4999,0.0629,15.0,314.4371,299.4371
pay_014116_a1,AlwaysNudgePolicy,RETRY_NUDGE,999,0.1455,15.0,145.3545,130.3545
pay_014117_a1,AlwaysNudgePolicy,RETRY_NUDGE,999,0.1792,15.0,179.0208,164.0208
pay_014118_a2,AlwaysNudgePolicy,RETRY_NUDGE,999,0.1078,15.0,107.6922,92.6922
pay_014119_a1,AlwaysNudgePolicy,RETRY_NUDGE,999,0.1253,15.0,125.1747,110.1747
pay_014120_a2,AlwaysNudgePolicy,RETRY_NUDGE,999,0.0803,15.0,80.2197,65.2197
pay_014121_a3,AlwaysNudgePolicy,RETRY_NUDGE,999,0.0483,15.0,48.2517,33.2517
pay_014122_a1,AlwaysNudgePolicy,RETRY_NUDGE,999,0.1117,15.0,111.5883,96.5883
pay_014123_a2,AlwaysNudgePolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_014124_a1,AlwaysNudgePolicy,RETRY_NUDGE,999,0.0383,15.0,38.2617,23.2617
pay_014125_a2,AlwaysNudgePolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_014126_a1,AlwaysNudgePolicy,RETRY_NUDGE,999,0.0407,15.0,40.6593,25.6593
pay_014127_a2,AlwaysNudgePolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_014128_a3,AlwaysNudgePolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_014129_a1,AlwaysNudgePolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_014130_a2,AlwaysNudgePolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_014131_a3,AlwaysNudgePolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_014132_a4,AlwaysNudgePolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_014133_a1,AlwaysNudgePolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_014134_a1,AlwaysNudgePolicy,RETRY_NUDGE,999,0.0322,15.0,32.1678,17.1678
pay_014135_a2,AlwaysNudgePolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_014136_a1,AlwaysNudgePolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_014137_a2,AlwaysNudgePolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_014138_a3,AlwaysNudgePolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_014139_a1,AlwaysNudgePolicy,RETRY_NUDGE,799,0.4006,15.0,320.0794,305.0794
pay_014140_a2,AlwaysNudgePolicy,RETRY_NUDGE,799,0.3974,15.0,317.5226,302.5226
pay_014141_a1,AlwaysNudgePolicy,RETRY_NUDGE,799,0.4921,15.0,393.1879,378.1879
pay_014142_a1,AlwaysNudgePolicy,RETRY_NUDGE,499,0.3695,15.0,184.3805,169.3805
pay_014143_a2,AlwaysNudgePolicy,RETRY_NUDGE,499,0.4258,15.0,212.4742,197.4742
pay_014144_a3,AlwaysNudgePolicy,RETRY_NUDGE,499,0.3191,15.0,159.2309,144.2309
pay_014145_a1,AlwaysNudgePolicy,RETRY_NUDGE,499,0.29,15.0,144.71,129.71
pay_014146_a2,AlwaysNudgePolicy,RETRY_NUDGE,499,0.2077,15.0,103.6423,88.6423
pay_014147_a3,AlwaysNudgePolicy,RETRY_NUDGE,499,0.1052,15.0,52.4948,37.4948
pay_014148_a4,AlwaysNudgePolicy,RETRY_NUDGE,499,0.027,15.0,13.473,-1.527
pay_014149_a1,AlwaysNudgePolicy,RETRY_NUDGE,499,0.098,15.0,48.902,33.902
pay_014150_a2,AlwaysNudgePolicy,RETRY_NUDGE,499,0.0629,15.0,31.3871,16.3871
pay_014151_a3,AlwaysNudgePolicy,RETRY_NUDGE,499,0.01,15.0,4.99,-10.01
pay_014152_a4,AlwaysNudgePolicy,RETRY_NUDGE,499,0.01,15.0,4.99,-10.01
pay_014153_a1,AlwaysNudgePolicy,RETRY_NUDGE,1499,0.01,15.0,14.99,-0.01
pay_014154_a2,AlwaysNudgePolicy,RETRY_NUDGE,1499,0.01,15.0,14.99,-0.01
pay_014155_a1,AlwaysNudgePolicy,RETRY_NUDGE,1499,0.01,15.0,14.99,-0.01
pay_014156_a2,AlwaysNudgePolicy,RETRY_NUDGE,1499,0.01,15.0,14.99,-0.01
pay_014157_a1,AlwaysNudgePolicy,RETRY_NUDGE,1499,0.01,15.0,14.99,-0.01
pay_014158_a1,AlwaysNudgePolicy,RETRY_NUDGE,1499,0.01,15.0,14.99,-0.01
pay_014159_a1,AlwaysNudgePolicy,RETRY_NUDGE,1499,0.01,15.0,14.99,-0.01
pay_014160_a2,AlwaysNudgePolicy,RETRY_NUDGE,1499,0.01,15.0,14.99,-0.01
pay_014161_a1,AlwaysNudgePolicy,RETRY_NUDGE,1499,0.01,15.0,14.99,-0.01
pay_014162_a2,AlwaysNudgePolicy,RETRY_NUDGE,1499,0.01,15.0,14.99,-0.01
pay_014163_a3,AlwaysNudgePolicy,RETRY_NUDGE,1499,0.01,15.0,14.99,-0.01
pay_014164_a4,AlwaysNudgePolicy,RETRY_NUDGE,1499,0.01,15.0,14.99,-0.01
pay_014165_a1,AlwaysNudgePolicy,RETRY_NUDGE,1499,0.01,15.0,14.99,-0.01
pay_014166_a1,AlwaysNudgePolicy,RETRY_NUDGE,2999,0.7474,15.0,2241.4526,2226.4526
pay_014167_a2,AlwaysNudgePolicy,RETRY_NUDGE,2999,0.6366,15.0,1909.1634,1894.1634
pay_014168_a1,AlwaysNudgePolicy,RETRY_NUDGE,2999,0.6553,15.0,1965.2447,1950.2447
pay_014169_a2,AlwaysNudgePolicy,RETRY_NUDGE,2999,0.6117,15.0,1834.4883,1819.4883
pay_014170_a3,AlwaysNudgePolicy,RETRY_NUDGE,2999,0.5836,15.0,1750.2164,1735.2164
pay_014171_a1,AlwaysNudgePolicy,RETRY_NUDGE,2999,0.5989,15.0,1796.1011,1781.1011
pay_014172_a1,AlwaysNudgePolicy,RETRY_NUDGE,2999,0.6643,15.0,1992.2357,1977.2357
pay_014173_a2,AlwaysNudgePolicy,RETRY_NUDGE,2999,0.6131,15.0,1838.6869,1823.6869
pay_014174_a1,AlwaysNudgePolicy,RETRY_NUDGE,9999,0.7967,15.0,7966.2033,7951.2033
pay_014175_a1,AlwaysNudgePolicy,RETRY_NUDGE,799,0.1669,15.0,133.3531,118.3531
pay_014176_a1,AlwaysNudgePolicy,RETRY_NUDGE,799,0.118,15.0,94.282,79.282
pay_014177_a1,AlwaysNudgePolicy,RETRY_NUDGE,799,0.258,15.0,206.142,191.142
pay_014178_a1,AlwaysNudgePolicy,RETRY_NUDGE,799,0.135,15.0,107.865,92.865
pay_014179_a2,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_014180_a1,AlwaysNudgePolicy,RETRY_NUDGE,799,0.0708,15.0,56.5692,41.5692
pay_014181_a1,AlwaysNudgePolicy,RETRY_NUDGE,799,0.1254,15.0,100.1946,85.1946
pay_014182_a2,AlwaysNudgePolicy,RETRY_NUDGE,799,0.2392,15.0,191.1208,176.1208
pay_014183_a1,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_014184_a2,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_014185_a1,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_014186_a2,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_014187_a3,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_014188_a4,AlwaysNudgePolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_014189_a1,AlwaysNudgePolicy,RETRY_NUDGE,799,0.763,15.0,609.637,594.637
pay_014190_a2,AlwaysNudgePolicy,RETRY_NUDGE,799,0.7255,15.0,579.6745,564.6745
pay_014191_a3,AlwaysNudgePolicy,RETRY_NUDGE,799,0.6464,15.0,516.4736,501.4736
pay_014192_a4,AlwaysNudgePolicy,RETRY_NUDGE,799,0.5507,15.0,440.0093,425.0093
pay_014193_a1,AlwaysNudgePolicy,RETRY_NUDGE,799,0.6465,15.0,516.5535,501.5535
pay_014194_a2,AlwaysNudgePolicy,RETRY_NUDGE,799,0.6878,15.0,549.5522,534.5522
pay_014195_a1,AlwaysNudgePolicy,RETRY_NUDGE,799,0.7098,15.0,567.1302,552.1302
pay_014196_a2,AlwaysNudgePolicy,RETRY_NUDGE,799,0.6358,15.0,508.0042,493.0042
pay_014197_a3,AlwaysNudgePolicy,RETRY_NUDGE,799,0.6534,15.0,522.0666,507.0666
pay_014198_a1,AlwaysNudgePolicy,RETRY_NUDGE,799,0.639,15.0,510.561,495.561
pay_014199_a2,AlwaysNudgePolicy,RETRY_NUDGE,799,0.5691,15.0,454.7109,439.7109
pay_014200_a1,AlwaysNudgePolicy,RETRY_NUDGE,799,0.588,15.0,469.812,454.812
pay_014201_a1,AlwaysNudgePolicy,RETRY_NUDGE,1999,0.0827,15.0,165.3173,150.3173
pay_014202_a1,AlwaysNudgePolicy,RETRY_NUDGE,1999,0.1564,15.0,312.6436,297.6436
pay_014203_a2,AlwaysNudgePolicy,RETRY_NUDGE,1999,0.0971,15.0,194.1029,179.1029
pay_014204_a1,AlwaysNudgePolicy,RETRY_NUDGE,1999,0.01,15.0,19.99,4.99
pay_014205_a1,AlwaysNudgePolicy,RETRY_NUDGE,1999,0.0902,15.0,180.3098,165.3098
pay_014206_a2,AlwaysNudgePolicy,RETRY_NUDGE,1999,0.0312,15.0,62.3688,47.3688
pay_014207_a3,AlwaysNudgePolicy,RETRY_NUDGE,1999,0.01,15.0,19.99,4.99
pay_014208_a1,AlwaysNudgePolicy,RETRY_NUDGE,1999,0.01,15.0,19.99,4.99
pay_014209_a1,AlwaysNudgePolicy,RETRY_NUDGE,1999,0.01,15.0,19.99,4.99
pay_014210_a1,AlwaysNudgePolicy,RETRY_NUDGE,2999,0.3449,15.0,1034.3551,1019.3551
pay_014211_a2,AlwaysNudgePolicy,RETRY_NUDGE,2999,0.2899,15.0,869.4101,854.4101
pay_014212_a1,AlwaysNudgePolicy,RETRY_NUDGE,2999,0.2538,15.0,761.1462,746.1462
pay_014213_a2,AlwaysNudgePolicy,RETRY_NUDGE,2999,0.2442,15.0,732.3558,717.3558
pay_014214_a1,AlwaysNudgePolicy,RETRY_NUDGE,2999,0.4131,15.0,1238.8869,1223.8869
pay_014215_a2,AlwaysNudgePolicy,RETRY_NUDGE,2999,0.3333,15.0,999.5667,984.5667
pay_014216_a3,AlwaysNudgePolicy,RETRY_NUDGE,2999,0.242,15.0,725.758,710.758
pay_014217_a1,AlwaysNudgePolicy,RETRY_NUDGE,2999,0.3217,15.0,964.7783,949.7783
pay_014218_a1,AlwaysNudgePolicy,RETRY_NUDGE,2999,0.2301,15.0,690.0699,675.0699
pay_014219_a2,AlwaysNudgePolicy,RETRY_NUDGE,2999,0.1562,15.0,468.4438,453.4438
pay_014220_a3,AlwaysNudgePolicy,RETRY_NUDGE,2999,0.0809,15.0,242.6191,227.6191
pay_014221_a4,AlwaysNudgePolicy,RETRY_NUDGE,2999,0.0694,15.0,208.1306,193.1306
