payment_id,billing_cycle_id,customer_id,subscription_id,amount,payment_method,failure_reason,attempt_number,cumulative_failures,dynamic_success_rate,days_active
pay_010886_a3,cyc_001072_005,cust_001072,sub_001072,999,card,insufficient_funds,3,9,0.182,914
pay_010887_a4,cyc_001072_005,cust_001072,sub_001072,999,card,insufficient_funds,4,9,0.182,914
pay_010888_a1,cyc_001072_006,cust_001072,sub_001072,999,card,bank_decline,1,10,0.167,944
pay_010889_a1,cyc_001072_007,cust_001072,sub_001072,999,card,bank_decline,1,11,0.154,974
pay_010890_a1,cyc_001072_008,cust_001072,sub_001072,999,card,insufficient_funds,1,12,0.143,1004
pay_010891_a2,cyc_001072_008,cust_001072,sub_001072,999,card,insufficient_funds,2,12,0.143,1004
pay_010892_a3,cyc_001072_008,cust_001072,sub_001072,999,card,insufficient_funds,3,12,0.143,1004
pay_010893_a4,cyc_001072_008,cust_001072,sub_001072,999,card,insufficient_funds,4,12,0.143,1004
pay_010894_a1,cyc_001072_009,cust_001072,sub_001072,999,card,insufficient_funds,1,13,0.133,1034
pay_010895_a1,cyc_001072_010,cust_001072,sub_001072,999,card,network_error,1,14,0.125,1064
pay_010896_a1,cyc_001072_011,cust_001072,sub_001072,999,card,insufficient_funds,1,15,0.118,1094
pay_010897_a2,cyc_001072_011,cust_001072,sub_001072,999,card,insufficient_funds,2,15,0.118,1094
pay_010898_a1,cyc_001072_012,cust_001072,sub_001072,999,card,bank_decline,1,16,0.111,1124
pay_010899_a2,cyc_001072_012,cust_001072,sub_001072,999,card,bank_decline,2,16,0.111,1124
pay_010900_a1,cyc_001073_005,cust_001073,sub_001073,999,card,expired_card,1,1,0.929,636
pay_010901_a2,cyc_001073_005,cust_001073,sub_001073,999,card,expired_card,2,1,0.929,636
pay_010902_a3,cyc_001073_005,cust_001073,sub_001073,999,card,expired_card,3,1,0.929,636
pay_010903_a4,cyc_001073_005,cust_001073,sub_001073,999,card,expired_card,4,1,0.929,636
pay_010904_a1,cyc_001073_012,cust_001073,sub_001073,999,card,expired_card,1,2,0.905,846
pay_010905_a2,cyc_001073_012,cust_001073,sub_001073,999,card,expired_card,2,2,0.905,846
pay_010906_a3,cyc_001073_012,cust_001073,sub_001073,999,card,expired_card,3,2,0.905,846
pay_010907_a4,cyc_001073_012,cust_001073,sub_001073,999,card,expired_card,4,2,0.905,846
pay_010908_a1,cyc_001074_001,cust_001074,sub_001074,1499,upi,bank_decline,1,3,0.625,172
pay_010909_a2,cyc_001074_001,cust_001074,sub_001074,1499,upi,bank_decline,2,3,0.625,172
pay_010910_a3,cyc_001074_001,cust_001074,sub_001074,1499,upi,bank_decline,3,3,0.625,172
pay_010911_a4,cyc_001074_001,cust_001074,sub_001074,1499,upi,bank_decline,4,3,0.625,172
pay_010912_a1,cyc_001074_002,cust_001074,sub_001074,1499,upi,bank_decline,1,4,0.556,202
pay_010913_a1,cyc_001074_003,cust_001074,sub_001074,1499,upi,insufficient_funds,1,5,0.5,232
pay_010914_a2,cyc_001074_003,cust_001074,sub_001074,1499,upi,insufficient_funds,2,5,0.5,232
pay_010915_a1,cyc_001074_004,cust_001074,sub_001074,1499,upi,network_error,1,6,0.455,262
pay_010916_a2,cyc_001074_004,cust_001074,sub_001074,1499,upi,network_error,2,6,0.455,262
pay_010917_a3,cyc_001074_004,cust_001074,sub_001074,1499,upi,network_error,3,6,0.455,262
pay_010918_a1,cyc_001074_006,cust_001074,sub_001074,1499,upi,insufficient_funds,1,7,0.462,322
pay_010919_a2,cyc_001074_006,cust_001074,sub_001074,1499,upi,insufficient_funds,2,7,0.462,322
pay_010920_a1,cyc_001074_007,cust_001074,sub_001074,1499,upi,network_error,1,8,0.429,352
pay_010921_a2,cyc_001074_007,cust_001074,sub_001074,1499,upi,network_error,2,8,0.429,352
pay_010922_a3,cyc_001074_007,cust_001074,sub_001074,1499,upi,network_error,3,8,0.429,352
pay_010923_a1,cyc_001075_001,cust_001075,sub_001075,1999,card,insufficient_funds,1,3,0.25,208
pay_010924_a2,cyc_001075_001,cust_001075,sub_001075,1999,card,insufficient_funds,2,3,0.25,208
pay_010925_a1,cyc_001075_002,cust_001075,sub_001075,1999,card,bank_decline,1,4,0.2,238
pay_010926_a2,cyc_001075_002,cust_001075,sub_001075,1999,card,bank_decline,2,4,0.2,238
pay_010927_a3,cyc_001075_002,cust_001075,sub_001075,1999,card,bank_decline,3,4,0.2,238
pay_010928_a1,cyc_001075_003,cust_001075,sub_001075,1999,card,network_error,1,5,0.167,268
pay_010929_a1,cyc_001075_004,cust_001075,sub_001075,1999,card,expired_card,1,6,0.143,298
pay_010930_a1,cyc_001075_005,cust_001075,sub_001075,1999,card,network_error,1,7,0.125,328
pay_010931_a2,cyc_001075_005,cust_001075,sub_001075,1999,card,network_error,2,7,0.125,328
pay_010932_a1,cyc_001075_006,cust_001075,sub_001075,1999,card,insufficient_funds,1,8,0.111,358
pay_010933_a1,cyc_001075_007,cust_001075,sub_001075,1999,card,network_error,1,9,0.1,388
pay_010934_a2,cyc_001075_007,cust_001075,sub_001075,1999,card,network_error,2,9,0.1,388
pay_010935_a3,cyc_001075_007,cust_001075,sub_001075,1999,card,network_error,3,9,0.1,388
pay_010936_a4,cyc_001075_007,cust_001075,sub_001075,1999,card,network_error,4,9,0.1,388
pay_010937_a1,cyc_001075_008,cust_001075,sub_001075,1999,card,insufficient_funds,1,10,0.091,418
pay_010938_a1,cyc_001075_009,cust_001075,sub_001075,1999,card,temporary_bank_issue,1,11,0.083,448
pay_010939_a2,cyc_001075_009,cust_001075,sub_001075,1999,card,temporary_bank_issue,2,11,0.083,448
pay_010940_a1,cyc_001075_010,cust_001075,sub_001075,1999,card,network_error,1,12,0.077,478
pay_010941_a2,cyc_001075_010,cust_001075,sub_001075,1999,card,network_error,2,12,0.077,478
pay_010942_a3,cyc_001075_010,cust_001075,sub_001075,1999,card,network_error,3,12,0.077,478
pay_010943_a4,cyc_001075_010,cust_001075,sub_001075,1999,card,network_error,4,12,0.077,478
pay_010944_a1,cyc_001075_011,cust_001075,sub_001075,1999,card,insufficient_funds,1,13,0.071,508
pay_010945_a1,cyc_001075_012,cust_001075,sub_001075,1999,card,authentication_failure,1,14,0.067,538
pay_010946_a2,cyc_001075_012,cust_001075,sub_001075,1999,card,authentication_failure,2,14,0.067,538
pay_010947_a1,cyc_001076_001,cust_001076,sub_001076,499,upi,bank_decline,1,7,0.3,414
pay_010948_a2,cyc_001076_001,cust_001076,sub_001076,499,upi,bank_decline,2,7,0.3,414
pay_010949_a3,cyc_001076_001,cust_001076,sub_001076,499,upi,bank_decline,3,7,0.3,414
pay_010950_a1,cyc_001076_002,cust_001076,sub_001076,499,upi,insufficient_funds,1,8,0.273,444
pay_010951_a2,cyc_001076_002,cust_001076,sub_001076,499,upi,insufficient_funds,2,8,0.273,444
pay_010952_a1,cyc_001076_003,cust_001076,sub_001076,499,upi,bank_decline,1,9,0.25,474
pay_010953_a2,cyc_001076_003,cust_001076,sub_001076,499,upi,bank_decline,2,9,0.25,474
pay_010954_a3,cyc_001076_003,cust_001076,sub_001076,499,upi,bank_decline,3,9,0.25,474
pay_010955_a4,cyc_001076_003,cust_001076,sub_001076,499,upi,bank_decline,4,9,0.25,474
pay_010956_a1,cyc_001076_006,cust_001076,sub_001076,499,upi,insufficient_funds,1,10,0.333,564
pay_010957_a1,cyc_001076_008,cust_001076,sub_001076,499,upi,network_error,1,11,0.353,624
pay_010958_a2,cyc_001076_008,cust_001076,sub_001076,499,upi,network_error,2,11,0.353,624
pay_010959_a3,cyc_001076_008,cust_001076,sub_001076,499,upi,network_error,3,11,0.353,624
pay_010960_a1,cyc_001076_009,cust_001076,sub_001076,499,upi,temporary_bank_issue,1,12,0.333,654
pay_010961_a1,cyc_001076_010,cust_001076,sub_001076,499,upi,expired_card,1,13,0.316,684
pay_010962_a2,cyc_001076_010,cust_001076,sub_001076,499,upi,expired_card,2,13,0.316,684
pay_010963_a3,cyc_001076_010,cust_001076,sub_001076,499,upi,expired_card,3,13,0.316,684
pay_010964_a4,cyc_001076_010,cust_001076,sub_001076,499,upi,expired_card,4,13,0.316,684
pay_010965_a1,cyc_001076_012,cust_001076,sub_001076,499,upi,authentication_failure,1,14,0.333,744
pay_010966_a2,cyc_001076_012,cust_001076,sub_001076,499,upi,authentication_failure,2,14,0.333,744
pay_010967_a1,cyc_001077_012,cust_001077,sub_001077,999,upi,insufficient_funds,1,0,1.0,472
pay_010968_a2,cyc_001077_012,cust_001077,sub_001077,999,upi,insufficient_funds,2,0,1.0,472
pay_010969_a3,cyc_001077_012,cust_001077,sub_001077,999,upi,insufficient_funds,3,0,1.0,472
pay_010970_a4,cyc_001077_012,cust_001077,sub_001077,999,upi,insufficient_funds,4,0,1.0,472
pay_010971_a1,cyc_001078_002,cust_001078,sub_001078,799,wallet,network_error,1,6,0.333,591
pay_010972_a2,cyc_001078_002,cust_001078,sub_001078,799,wallet,network_error,2,6,0.333,591
pay_010973_a1,cyc_001078_003,cust_001078,sub_001078,799,wallet,authentication_failure,1,7,0.3,621
pay_010974_a1,cyc_001078_004,cust_001078,sub_001078,799,wallet,insufficient_funds,1,8,0.273,651
pay_010975_a2,cyc_001078_004,cust_001078,sub_001078,799,wallet,insufficient_funds,2,8,0.273,651
pay_010976_a1,cyc_001078_005,cust_001078,sub_001078,799,wallet,authentication_failure,1,9,0.25,681
pay_010977_a1,cyc_001078_006,cust_001078,sub_001078,799,wallet,temporary_bank_issue,1,10,0.231,711
pay_010978_a2,cyc_001078_006,cust_001078,sub_001078,799,wallet,temporary_bank_issue,2,10,0.231,711
pay_010979_a3,cyc_001078_006,cust_001078,sub_001078,799,wallet,temporary_bank_issue,3,10,0.231,711
pay_010980_a4,cyc_001078_006,cust_001078,sub_001078,799,wallet,temporary_bank_issue,4,10,0.231,711
pay_010981_a1,cyc_001078_007,cust_001078,sub_001078,799,wallet,temporary_bank_issue,1,11,0.214,741
pay_010982_a1,cyc_001078_008,cust_001078,sub_001078,799,wallet,bank_decline,1,12,0.2,771
pay_010983_a2,cyc_001078_008,cust_001078,sub_001078,799,wallet,bank_decline,2,12,0.2,771
pay_010984_a1,cyc_001078_009,cust_001078,sub_001078,799,wallet,insufficient_funds,1,13,0.188,801
pay_010985_a1,cyc_001078_011,cust_001078,sub_001078,799,wallet,bank_decline,1,14,0.222,861
pay_010986_a1,cyc_001079_001,cust_001079,sub_001079,799,card,insufficient_funds,1,1,0.889,232
pay_010987_a1,cyc_001080_008,cust_001080,sub_001080,4999,netbanking,network_error,1,2,0.875,944
pay_010988_a2,cyc_001080_008,cust_001080,sub_001080,4999,netbanking,network_error,2,2,0.875,944
pay_010989_a3,cyc_001080_008,cust_001080,sub_001080,4999,netbanking,network_error,3,2,0.875,944
pay_010990_a1,cyc_001080_010,cust_001080,sub_001080,4999,netbanking,authentication_failure,1,3,0.833,1004
pay_010991_a2,cyc_001080_010,cust_001080,sub_001080,4999,netbanking,authentication_failure,2,3,0.833,1004
pay_010992_a3,cyc_001080_010,cust_001080,sub_001080,4999,netbanking,authentication_failure,3,3,0.833,1004
pay_010993_a1,cyc_001081_001,cust_001081,sub_001081,2999,upi,network_error,1,4,0.556,453
pay_010994_a1,cyc_001081_002,cust_001081,sub_001081,2999,upi,bank_decline,1,5,0.5,483
pay_010995_a2,cyc_001081_002,cust_001081,sub_001081,2999,upi,bank_decline,2,5,0.5,483
pay_010996_a3,cyc_001081_002,cust_001081,sub_001081,2999,upi,bank_decline,3,5,0.5,483
pay_010997_a4,cyc_001081_002,cust_001081,sub_001081,2999,upi,bank_decline,4,5,0.5,483
pay_010998_a1,cyc_001081_007,cust_001081,sub_001081,2999,upi,expired_card,1,6,0.6,633
pay_010999_a1,cyc_001081_008,cust_001081,sub_001081,2999,upi,temporary_bank_issue,1,7,0.562,663
pay_011000_a2,cyc_001081_008,cust_001081,sub_001081,2999,upi,temporary_bank_issue,2,7,0.562,663
pay_011001_a3,cyc_001081_008,cust_001081,sub_001081,2999,upi,temporary_bank_issue,3,7,0.562,663
pay_011002_a4,cyc_001081_008,cust_001081,sub_001081,2999,upi,temporary_bank_issue,4,7,0.562,663
pay_011003_a1,cyc_001081_009,cust_001081,sub_001081,2999,upi,authentication_failure,1,8,0.529,693
pay_011004_a2,cyc_001081_009,cust_001081,sub_001081,2999,upi,authentication_failure,2,8,0.529,693
pay_011005_a3,cyc_001081_009,cust_001081,sub_001081,2999,upi,authentication_failure,3,8,0.529,693
pay_011006_a1,cyc_001081_012,cust_001081,sub_001081,2999,upi,authentication_failure,1,9,0.55,783
pay_011007_a2,cyc_001081_012,cust_001081,sub_001081,2999,upi,authentication_failure,2,9,0.55,783
pay_011008_a3,cyc_001081_012,cust_001081,sub_001081,2999,upi,authentication_failure,3,9,0.55,783
pay_011009_a1,cyc_001082_001,cust_001082,sub_001082,9999,card,insufficient_funds,1,0,1.0,601
pay_011010_a1,cyc_001082_004,cust_001082,sub_001082,9999,card,network_error,1,1,0.857,691
pay_011011_a2,cyc_001082_004,cust_001082,sub_001082,9999,card,network_error,2,1,0.857,691
pay_011012_a1,cyc_001082_009,cust_001082,sub_001082,9999,card,bank_decline,1,2,0.833,841
pay_011013_a1,cyc_001084_003,cust_001084,sub_001084,1999,upi,temporary_bank_issue,1,2,0.8,931
pay_011014_a2,cyc_001084_003,cust_001084,sub_001084,1999,upi,temporary_bank_issue,2,2,0.8,931
pay_011015_a1,cyc_001084_006,cust_001084,sub_001084,1999,upi,network_error,1,3,0.769,1021
pay_011016_a2,cyc_001084_006,cust_001084,sub_001084,1999,upi,network_error,2,3,0.769,1021
pay_011017_a1,cyc_001084_008,cust_001084,sub_001084,1999,upi,expired_card,1,4,0.733,1081
pay_011018_a1,cyc_001084_010,cust_001084,sub_001084,1999,upi,temporary_bank_issue,1,5,0.706,1141
pay_011019_a2,cyc_001084_010,cust_001084,sub_001084,1999,upi,temporary_bank_issue,2,5,0.706,1141
pay_011020_a3,cyc_001084_010,cust_001084,sub_001084,1999,upi,temporary_bank_issue,3,5,0.706,1141
pay_011021_a4,cyc_001084_010,cust_001084,sub_001084,1999,upi,temporary_bank_issue,4,5,0.706,1141
pay_011022_a1,cyc_001084_012,cust_001084,sub_001084,1999,upi,temporary_bank_issue,1,6,0.684,1201
pay_011023_a1,cyc_001085_005,cust_001085,sub_001085,999,upi,network_error,1,2,0.867,360
pay_011024_a1,cyc_001086_002,cust_001086,sub_001086,1999,card,expired_card,1,5,0.444,871
pay_011025_a1,cyc_001086_006,cust_001086,sub_001086,1999,card,expired_card,1,6,0.538,991
pay_011026_a2,cyc_001086_006,cust_001086,sub_001086,1999,card,expired_card,2,6,0.538,991
pay_011027_a1,cyc_001086_007,cust_001086,sub_001086,1999,card,bank_decline,1,7,0.5,1021
pay_011028_a1,cyc_001086_008,cust_001086,sub_001086,1999,card,network_error,1,8,0.467,1051
pay_011029_a2,cyc_001086_008,cust_001086,sub_001086,1999,card,network_error,2,8,0.467,1051
pay_011030_a1,cyc_001086_010,cust_001086,sub_001086,1999,card,network_error,1,9,0.471,1111
pay_011031_a2,cyc_001086_010,cust_001086,sub_001086,1999,card,network_error,2,9,0.471,1111
pay_011032_a3,cyc_001086_010,cust_001086,sub_001086,1999,card,network_error,3,9,0.471,1111
pay_011033_a1,cyc_001087_007,cust_001087,sub_001087,999,upi,insufficient_funds,1,1,0.923,904
pay_011034_a2,cyc_001087_007,cust_001087,sub_001087,999,upi,insufficient_funds,2,1,0.923,904
pay_011035_a1,cyc_001088_011,cust_001088,sub_001088,999,netbanking,bank_decline,1,3,0.842,790
pay_011036_a2,cyc_001088_011,cust_001088,sub_001088,999,netbanking,bank_decline,2,3,0.842,790
pay_011037_a3,cyc_001088_011,cust_001088,sub_001088,999,netbanking,bank_decline,3,3,0.842,790
pay_011038_a4,cyc_001088_011,cust_001088,sub_001088,999,netbanking,bank_decline,4,3,0.842,790
pay_011039_a1,cyc_001089_003,cust_001089,sub_001089,1499,card,bank_decline,1,2,0.778,125
pay_011040_a2,cyc_001089_003,cust_001089,sub_001089,1499,card,bank_decline,2,2,0.778,125
pay_011041_a1,cyc_001089_006,cust_001089,sub_001089,1499,card,insufficient_funds,1,3,0.75,215
pay_011042_a2,cyc_001089_006,cust_001089,sub_001089,1499,card,insufficient_funds,2,3,0.75,215
pay_011043_a1,cyc_001090_003,cust_001090,sub_001090,1999,card,expired_card,1,1,0.909,283
pay_011044_a2,cyc_001090_003,cust_001090,sub_001090,1999,card,expired_card,2,1,0.909,283
pay_011045_a1,cyc_001090_012,cust_001090,sub_001090,1999,card,insufficient_funds,1,2,0.9,553
pay_011046_a2,cyc_001090_012,cust_001090,sub_001090,1999,card,insufficient_funds,2,2,0.9,553
pay_011047_a3,cyc_001090_012,cust_001090,sub_001090,1999,card,insufficient_funds,3,2,0.9,553
pay_011048_a4,cyc_001090_012,cust_001090,sub_001090,1999,card,insufficient_funds,4,2,0.9,553
pay_011049_a1,cyc_001092_003,cust_001092,sub_001092,1499,card,network_error,1,3,0.667,273
pay_011050_a2,cyc_001092_003,cust_001092,sub_001092,1499,card,network_error,2,3,0.667,273
pay_011051_a1,cyc_001092_007,cust_001092,sub_001092,1499,card,bank_decline,1,4,0.692,393
pay_011052_a2,cyc_001092_007,cust_001092,sub_001092,1499,card,bank_decline,2,4,0.692,393
pay_011053_a1,cyc_001092_009,cust_001092,sub_001092,1499,card,bank_decline,1,5,0.667,453
pay_011054_a1,cyc_001093_011,cust_001093,sub_001093,9999,card,authentication_failure,1,0,1.0,511
pay_011055_a2,cyc_001093_011,cust_001093,sub_001093,9999,card,authentication_failure,2,0,1.0,511
pay_011056_a3,cyc_001093_011,cust_001093,sub_001093,9999,card,authentication_failure,3,0,1.0,511
pay_011057_a4,cyc_001093_011,cust_001093,sub_001093,9999,card,authentication_failure,4,0,1.0,511
pay_011058_a1,cyc_001095_009,cust_001095,sub_001095,4999,card,bank_decline,1,1,0.923,890
pay_011059_a1,cyc_001096_009,cust_001096,sub_001096,799,card,bank_decline,1,3,0.824,536
pay_011060_a2,cyc_001096_009,cust_001096,sub_001096,799,card,bank_decline,2,3,0.824,536
pay_011061_a1,cyc_001096_010,cust_001096,sub_001096,799,card,bank_decline,1,4,0.778,566
pay_011062_a2,cyc_001096_010,cust_001096,sub_001096,799,card,bank_decline,2,4,0.778,566
pay_011063_a3,cyc_001096_010,cust_001096,sub_001096,799,card,bank_decline,3,4,0.778,566
pay_011064_a4,cyc_001096_010,cust_001096,sub_001096,799,card,bank_decline,4,4,0.778,566
pay_011065_a1,cyc_001096_012,cust_001096,sub_001096,799,card,temporary_bank_issue,1,5,0.75,626
pay_011066_a2,cyc_001096_012,cust_001096,sub_001096,799,card,temporary_bank_issue,2,5,0.75,626
pay_011067_a1,cyc_001097_006,cust_001097,sub_001097,999,card,authentication_failure,1,3,0.8,900
pay_011068_a1,cyc_001097_011,cust_001097,sub_001097,999,card,authentication_failure,1,4,0.8,1050
pay_011069_a1,cyc_001099_004,cust_001099,sub_001099,9999,upi,network_error,1,2,0.846,157
pay_011070_a2,cyc_001099_004,cust_001099,sub_001099,9999,upi,network_error,2,2,0.846,157
pay_011071_a3,cyc_001099_004,cust_001099,sub_001099,9999,upi,network_error,3,2,0.846,157
pay_011072_a4,cyc_001099_004,cust_001099,sub_001099,9999,upi,network_error,4,2,0.846,157
pay_011073_a1,cyc_001100_004,cust_001100,sub_001100,999,card,bank_decline,1,4,0.636,440
pay_011074_a1,cyc_001100_005,cust_001100,sub_001100,999,card,network_error,1,5,0.583,470
pay_011075_a1,cyc_001100_006,cust_001100,sub_001100,999,card,network_error,1,6,0.538,500
pay_011076_a1,cyc_001101_007,cust_001101,sub_001101,1499,upi,bank_decline,1,1,0.923,1061
pay_011077_a2,cyc_001101_007,cust_001101,sub_001101,1499,upi,bank_decline,2,1,0.923,1061
pay_011078_a3,cyc_001101_007,cust_001101,sub_001101,1499,upi,bank_decline,3,1,0.923,1061
pay_011079_a4,cyc_001101_007,cust_001101,sub_001101,1499,upi,bank_decline,4,1,0.923,1061
pay_011080_a1,cyc_001102_001,cust_001102,sub_001102,799,card,authentication_failure,1,2,0.778,783
pay_011081_a2,cyc_001102_001,cust_001102,sub_001102,799,card,authentication_failure,2,2,0.778,783
pay_011082_a1,cyc_001102_010,cust_001102,sub_001102,799,card,bank_decline,1,3,0.833,1053
pay_011083_a2,cyc_001102_010,cust_001102,sub_001102,799,card,bank_decline,2,3,0.833,1053
pay_011084_a1,cyc_001103_001,cust_001103,sub_001103,1499,card,network_error,1,6,0.5,592
pay_011085_a1,cyc_001103_002,cust_001103,sub_001103,1499,card,bank_decline,1,7,0.462,622
pay_011086_a1,cyc_001103_004,cust_001103,sub_001103,1499,card,network_error,1,8,0.467,682
pay_011087_a1,cyc_001103_006,cust_001103,sub_001103,1499,card,network_error,1,9,0.471,742
pay_011088_a1,cyc_001103_010,cust_001103,sub_001103,1499,card,bank_decline,1,10,0.524,862
pay_011089_a1,cyc_001103_011,cust_001103,sub_001103,1499,card,network_error,1,11,0.5,892
pay_011090_a2,cyc_001103_011,cust_001103,sub_001103,1499,card,network_error,2,11,0.5,892
pay_011091_a3,cyc_001103_011,cust_001103,sub_001103,1499,card,network_error,3,11,0.5,892
pay_011092_a1,cyc_001103_012,cust_001103,sub_001103,1499,card,bank_decline,1,12,0.478,922
pay_011093_a2,cyc_001103_012,cust_001103,sub_001103,1499,card,bank_decline,2,12,0.478,922
pay_011094_a1,cyc_001104_002,cust_001104,sub_001104,1499,card,bank_decline,1,8,0.467,951
pay_011095_a2,cyc_001104_002,cust_001104,sub_001104,1499,card,bank_decline,2,8,0.467,951
pay_011096_a3,cyc_001104_002,cust_001104,sub_001104,1499,card,bank_decline,3,8,0.467,951
pay_011097_a1,cyc_001104_005,cust_001104,sub_001104,1499,card,network_error,1,9,0.5,1041
pay_011098_a2,cyc_001104_005,cust_001104,sub_001104,1499,card,network_error,2,9,0.5,1041
pay_011099_a3,cyc_001104_005,cust_001104,sub_001104,1499,card,network_error,3,9,0.5,1041
pay_011100_a4,cyc_001104_005,cust_001104,sub_001104,1499,card,network_error,4,9,0.5,1041
pay_011101_a1,cyc_001104_008,cust_001104,sub_001104,1499,card,expired_card,1,10,0.524,1131
pay_011102_a2,cyc_001104_008,cust_001104,sub_001104,1499,card,expired_card,2,10,0.524,1131
pay_011103_a3,cyc_001104_008,cust_001104,sub_001104,1499,card,expired_card,3,10,0.524,1131
pay_011104_a4,cyc_001104_008,cust_001104,sub_001104,1499,card,expired_card,4,10,0.524,1131
pay_011105_a1,cyc_001104_009,cust_001104,sub_001104,1499,card,authentication_failure,1,11,0.5,1161
pay_011106_a2,cyc_001104_009,cust_001104,sub_001104,1499,card,authentication_failure,2,11,0.5,1161
pay_011107_a1,cyc_001104_010,cust_001104,sub_001104,1499,card,network_error,1,12,0.478,1191
pay_011108_a2,cyc_001104_010,cust_001104,sub_001104,1499,card,network_error,2,12,0.478,1191
pay_011109_a1,cyc_001104_011,cust_001104,sub_001104,1499,card,insufficient_funds,1,13,0.458,1221
pay_011110_a2,cyc_001104_011,cust_001104,sub_001104,1499,card,insufficient_funds,2,13,0.458,1221
pay_011111_a1,cyc_001104_012,cust_001104,sub_001104,1499,card,insufficient_funds,1,14,0.44,1251
pay_011112_a1,cyc_001106_002,cust_001106,sub_001106,9999,netbanking,temporary_bank_issue,1,1,0.875,438
pay_011113_a2,cyc_001106_002,cust_001106,sub_001106,9999,netbanking,temporary_bank_issue,2,1,0.875,438
pay_011114_a3,cyc_001106_002,cust_001106,sub_001106,9999,netbanking,temporary_bank_issue,3,1,0.875,438
pay_011115_a4,cyc_001106_002,cust_001106,sub_001106,9999,netbanking,temporary_bank_issue,4,1,0.875,438
pay_011116_a1,cyc_001106_005,cust_001106,sub_001106,9999,netbanking,bank_decline,1,2,0.818,528
pay_011117_a2,cyc_001106_005,cust_001106,sub_001106,9999,netbanking,bank_decline,2,2,0.818,528
pay_011118_a3,cyc_001106_005,cust_001106,sub_001106,9999,netbanking,bank_decline,3,2,0.818,528
pay_011119_a4,cyc_001106_005,cust_001106,sub_001106,9999,netbanking,bank_decline,4,2,0.818,528
pay_011120_a1,cyc_001107_001,cust_001107,sub_001107,1999,card,authentication_failure,1,4,0.5,552
pay_011121_a1,cyc_001107_004,cust_001107,sub_001107,1999,card,network_error,1,5,0.545,642
pay_011122_a2,cyc_001107_004,cust_001107,sub_001107,1999,card,network_error,2,5,0.545,642
pay_011123_a3,cyc_001107_004,cust_001107,sub_001107,1999,card,network_error,3,5,0.545,642
pay_011124_a1,cyc_001107_006,cust_001107,sub_001107,1999,card,insufficient_funds,1,6,0.538,702
pay_011125_a1,cyc_001107_008,cust_001107,sub_001107,1999,card,expired_card,1,7,0.533,762
pay_011126_a2,cyc_001107_008,cust_001107,sub_001107,1999,card,expired_card,2,7,0.533,762
pay_011127_a3,cyc_001107_008,cust_001107,sub_001107,1999,card,expired_card,3,7,0.533,762
pay_011128_a1,cyc_001108_002,cust_001108,sub_001108,1499,card,insufficient_funds,1,1,0.917,552
pay_011129_a1,cyc_001108_005,cust_001108,sub_001108,1499,card,network_error,1,2,0.867,642
pay_011130_a1,cyc_001108_008,cust_001108,sub_001108,1499,card,temporary_bank_issue,1,3,0.833,732
pay_011131_a1,cyc_001108_009,cust_001108,sub_001108,1499,card,bank_decline,1,4,0.789,762
pay_011132_a2,cyc_001108_009,cust_001108,sub_001108,1499,card,bank_decline,2,4,0.789,762
pay_011133_a3,cyc_001108_009,cust_001108,sub_001108,1499,card,bank_decline,3,4,0.789,762
pay_011134_a1,cyc_001109_001,cust_001109,sub_001109,499,upi,insufficient_funds,1,8,0.2,644
pay_011135_a2,cyc_001109_001,cust_001109,sub_001109,499,upi,insufficient_funds,2,8,0.2,644
pay_011136_a1,cyc_001109_002,cust_001109,sub_001109,499,upi,network_error,1,9,0.182,674
pay_011137_a1,cyc_001109_003,cust_001109,sub_001109,499,upi,temporary_bank_issue,1,10,0.167,704
pay_011138_a2,cyc_001109_003,cust_001109,sub_001109,499,upi,temporary_bank_issue,2,10,0.167,704
pay_011139_a3,cyc_001109_003,cust_001109,sub_001109,499,upi,temporary_bank_issue,3,10,0.167,704
pay_011140_a4,cyc_001109_003,cust_001109,sub_001109,499,upi,temporary_bank_issue,4,10,0.167,704
pay_011141_a1,cyc_001109_004,cust_001109,sub_001109,499,upi,network_error,1,11,0.154,734
pay_011142_a2,cyc_001109_004,cust_001109,sub_001109,499,upi,network_error,2,11,0.154,734
pay_011143_a3,cyc_001109_004,cust_001109,sub_001109,499,upi,network_error,3,11,0.154,734
pay_011144_a4,cyc_001109_004,cust_001109,sub_001109,499,upi,network_error,4,11,0.154,734
pay_011145_a1,cyc_001109_005,cust_001109,sub_001109,499,upi,insufficient_funds,1,12,0.143,764
pay_011146_a1,cyc_001109_006,cust_001109,sub_001109,499,upi,expired_card,1,13,0.133,794
pay_011147_a2,cyc_001109_006,cust_001109,sub_001109,499,upi,expired_card,2,13,0.133,794
pay_011148_a3,cyc_001109_006,cust_001109,sub_001109,499,upi,expired_card,3,13,0.133,794
pay_011149_a4,cyc_001109_006,cust_001109,sub_001109,499,upi,expired_card,4,13,0.133,794
pay_011150_a1,cyc_001109_007,cust_001109,sub_001109,499,upi,expired_card,1,14,0.125,824
pay_011151_a1,cyc_001109_008,cust_001109,sub_001109,499,upi,insufficient_funds,1,15,0.118,854
pay_011152_a2,cyc_001109_008,cust_001109,sub_001109,499,upi,insufficient_funds,2,15,0.118,854
pay_011153_a3,cyc_001109_008,cust_001109,sub_001109,499,upi,insufficient_funds,3,15,0.118,854
pay_011154_a1,cyc_001109_009,cust_001109,sub_001109,499,upi,insufficient_funds,1,16,0.111,884
